Unnamed: 0,text,label
235054,ive never for a minute doubted that he loves me it was just the issue of not having time and feeling unimportant,0
286115,i want to be in the future years some of you made me feel amazing and some of you are the best friends i could ever ask for,5
18813,i feel quite amused,1
158077,i didnt feel anything wasnt bothered and was more irritated that she just wanted to stay on the phone when i wanted to get back to tek,3
213497,i was at school tonight and saw a really pretty yellow moon and started feeling all romantic and junk,2
48472,i feel satisfy to have you beside me in this special day and it is my biggest blessing to have met you,1
38383,im just feeling that dating is an important part of growing up,1
150064,i dont feel thrilled by the thought of him,1
74502,im just gonna end here cause i feel stupid lying on my bed typing non stop for the past mins,0
49053,i understand partially this is just my age and restlessness speaking and it seems though i should feel im being ungrateful but i dont,0
372980,i dislike myself i feel horrible huge my chin is too squared my voice is too law etc,0
214996,i feel bothered by conseling today and i am going to have trouble sleeping if i dont figure out what it is,3
355704,i feel useful and valued and that is fundamental for me,1
293656,i dont care if i feel like im about to explode i am determined no one is going to know if i have a hot flash,1
244691,im feeling sentimental so i wanted to write a post for him from his mommy on his first birthday,0
324171,i do not have to hate another so i feel superior,1
100283,i feel so dissatisfied with my life,3
215309,i thought the boys could write a diary entry sitting under a tree or on the porch to give them a somewhat feel of how the men wrote letters to their loved ones,2
780,im feeling slightly smug to be boarding an easyjet flight and heading south and heading for a temperature of c,1
190384,i feel like i make a positive difference in soldiers lives every day,1
210683,i feel more relaxed after our bath,1
31118,i love noticing and then feeling slightly surprised by synchronicities like this,5
37715,i actually feel well happy,1
1530,i feel drained to my very core like maybe i dont have what it takes to fulfill his calling on my life this verse helps me remember hes already supplied it i just need to tap into it,0
240084,i feel like a honeymoon with holden would be hot and dangerous kind of like the whole middle east situation,2
119861,i could barely feel with my hands going numb and feeling of already lost the pearl to some one worthy of you,0
349318,i also in a way blame myself for what happened and feel inadequate,0
138353,i strode up and down aisles feeling angry that i didn t understand such a simple thing though all plumbing is mysterious to me and gets me almost as agitated as computer viruses because being mysterious it is outside my control,3
